step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,
3.5825e-011,303.525,-7881.99,-7283.88,6,7,-0.0239022,
3.583e-011,264.446,-7804.6,-7283.5,6,7,-0.0228868,
3.5835e-011,282.415,-7836.26,-7279.75,6,7,-0.0220755,
3.584e-011,320.299,-7911.26,-7280.1,6,7,-0.0210424,
3.5845e-011,314.604,-7900.66,-7280.73,6,7,-0.0200524,
3.585e-011,310.197,-7894.76,-7283.5,6,7,-0.0191675,
3.5855e-011,283.942,-7842.08,-7282.56,6,7,-0.0184707,
3.586e-011,288.639,-7850.21,-7281.43,6,7,-0.0175971,
3.5865e-011,284.893,-7840.97,-7279.58,6,7,-0.0168248,
3.587e-011,276.659,-7822.63,-7277.47,6,7,-0.0161711,
3.5875e-011,284.532,-7835.84,-7275.16,6,7,-0.0150299,
3.588e-011,295.377,-7857.44,-7275.39,5,6,-0.0135993,
3.5885e-011,295.08,-7856,-7274.53,5,6,-0.0130766,
3.589e-011,299.387,-7864,-7274.05,5,6,-0.0136348,
3.5895e-011,311.367,-7889,-7275.44,5,6,-0.013692,
3.59e-011,301.119,-7870.04,-7276.67,5,6,-0.0136413,
3.5905e-011,316.556,-7902.3,-7278.51,5,6,-0.0142104,
3.591e-011,267.436,-7804.09,-7277.1,5,6,-0.0148885,
3.5915e-011,316.466,-7899.05,-7275.44,5,6,-0.0142848,
3.592e-011,292.205,-7852.27,-7276.46,5,6,-0.0133034,
3.5925e-011,277.129,-7820.21,-7274.12,5,6,-0.0129641,
3.593e-011,307.438,-7880.21,-7274.39,5,6,-0.0130829,
3.5935e-011,296.3,-7858.97,-7275.1,5,6,-0.0132098,
3.594e-011,297.631,-7862.29,-7275.79,5,6,-0.0136589,
3.5945e-011,295.234,-7857.42,-7275.65,5,6,-0.0143863,
3.595e-011,279.425,-7825.98,-7275.36,5,6,-0.0145618,
3.5955e-011,279.067,-7822.61,-7272.7,5,6,-0.0142006,
3.596e-011,294.297,-7852.55,-7272.62,5,6,-0.0136295,
3.5965e-011,292.763,-7849.1,-7272.2,5,6,-0.0135598,
3.597e-011,312.752,-7888.99,-7272.7,5,6,-0.0136056,
3.5975e-011,296.699,-7857.93,-7273.27,5,6,-0.0131997,
3.598e-011,325.804,-7917.5,-7275.49,5,6,-0.0122604,
3.5985e-011,285.138,-7837.34,-7275.46,5,6,-0.0120772,
3.599e-011,277.952,-7820.96,-7273.25,5,6,-0.0124507,
3.5995e-011,302.545,-7868.65,-7272.47,5,6,-0.0122764,
3.6e-011,306.541,-7879.23,-7275.18,5,6,-0.0116492,
3.6005e-011,319.161,-7906.81,-7277.89,5,6,-0.0114959,
3.601e-011,292.049,-7854.4,-7278.91,5,6,-0.0115138,
3.6015e-011,272.739,-7813.92,-7276.48,5,6,-0.0110823,
3.602e-011,328.579,-7924.32,-7276.84,5,6,-0.0108696,
3.6025e-011,300.153,-7870.75,-7279.28,6,7,-0.0113545,
3.603e-011,299.796,-7871.23,-7280.47,6,7,-0.012317,
3.6035e-011,303.022,-7877,-7279.88,6,7,-0.013011,
3.604e-011,300.241,-7871.6,-7279.96,6,7,-0.0132184,
3.6045e-011,300.753,-7872.98,-7280.34,6,7,-0.0135022,
3.605e-011,313.742,-7898.93,-7280.69,6,7,-0.0147524,
3.6055e-011,282.919,-7837.53,-7280.03,6,7,-0.0160715,
3.606e-011,314.921,-7901.37,-7280.81,6,7,-0.01649,
3.6065e-011,291.139,-7855.53,-7281.83,6,7,-0.0168497,
3.607e-011,282.047,-7836.91,-7281.13,6,7,-0.0182839,
3.6075e-011,285.409,-7841.63,-7279.22,6,7,-0.0197326,
3.608e-011,297.322,-7864.87,-7278.99,6,7,-0.0200727,
3.6085e-011,297.813,-7865.47,-7278.62,6,7,-0.0200279,
3.609e-011,294.701,-7858.66,-7277.94,6,7,-0.0199973,
3.6095e-011,317.446,-7903.07,-7277.53,6,7,-0.0194447,
3.61e-011,291.014,-7851.09,-7277.63,6,7,-0.0187153,
3.6105e-011,302.628,-7872.9,-7276.56,6,7,-0.0187517,
3.611e-011,300.869,-7870.39,-7277.52,6,7,-0.0192695,
3.6115e-011,311.46,-7892.21,-7278.46,6,7,-0.0195591,
3.612e-011,291.405,-7853.7,-7279.48,6,7,-0.0196534,
3.6125e-011,288.026,-7845.77,-7278.2,6,7,-0.0198727,
3.613e-011,303.571,-7875.79,-7277.59,6,7,-0.0203483,
3.6135e-011,290.864,-7850.89,-7277.73,6,7,-0.0208783,
3.614e-011,297.751,-7863.56,-7276.83,6,7,-0.0211449,
3.6145e-011,303.486,-7875.83,-7277.8,6,7,-0.0211145,
3.615e-011,327.006,-7923.03,-7278.65,6,7,-0.0213561,
3.6155e-011,298.09,-7868.15,-7280.75,6,7,-0.0217421,
3.616e-011,287.638,-7846.04,-7279.24,6,7,-0.0218942,
3.6165e-011,294.576,-7859.27,-7278.79,6,7,-0.021947,
3.617e-011,334.202,-7944.93,-7286.37,6,7,-0.0221948,
3.6175e-011,290.056,-7861.3,-7289.73,6,7,-0.0224816,
3.618e-011,287.529,-7854.92,-7288.33,6,7,-0.0223305,
3.6185e-011,291.451,-7861.48,-7287.17,6,7,-0.0220895,
3.619e-011,312.637,-7903.81,-7287.75,6,7,-0.0222381,
3.6195e-011,305.181,-7889.91,-7288.54,6,7,-0.0228954,
3.62e-011,307.027,-7896.6,-7291.59,6,7,-0.023008,
3.6205e-011,266.589,-7815.69,-7290.37,6,7,-0.0225989,
3.621e-011,295.256,-7871.47,-7289.66,6,7,-0.0227966,
3.6215e-011,276.64,-7832.97,-7287.84,6,7,-0.0240859,
3.622e-011,304.109,-7885.58,-7286.32,6,7,-0.0246088,
3.6225e-011,290.84,-7859.75,-7286.63,6,7,-0.0239337,
3.623e-011,296.449,-7869.94,-7285.78,6,7,-0.0235982,
3.6235e-011,293.607,-7863.61,-7285.05,6,7,-0.0242594,
3.624e-011,303.754,-7883.89,-7285.33,6,7,-0.0249396,
3.6245e-011,274.411,-7824.1,-7283.36,6,7,-0.0254911,
3.625e-011,313.948,-7901.49,-7282.84,6,7,-0.0264319,
3.6255e-011,276.664,-7829.42,-7284.25,6,7,-0.0267266,
3.626e-011,282.321,-7838.95,-7282.62,6,7,-0.0258255,
3.6265e-011,322.712,-7919.47,-7283.55,6,7,-0.0244104,
3.627e-011,294.552,-7866.2,-7285.77,6,7,-0.0236501,
3.6275e-011,310.479,-7898,-7286.19,6,7,-0.023606,
3.628e-011,291.187,-7861.4,-7287.61,6,7,-0.0240517,
3.6285e-011,298.652,-7874.61,-7286.11,6,7,-0.0246869,
3.629e-011,275.497,-7827.85,-7284.97,6,7,-0.0255684,
3.6295e-011,301.613,-7876.89,-7282.55,6,7,-0.02673,
3.63e-011,309.241,-7892.89,-7283.52,6,7,-0.0278797,
3.6305e-011,322.156,-7919.33,-7284.51,6,7,-0.0285205,
3.631e-011,292.433,-7862.27,-7286.02,6,7,-0.0285905,
3.6315e-011,290.371,-7858.03,-7285.84,6,7,-0.0283875,
3.632e-011,287.901,-7852.18,-7284.86,6,7,-0.0281621,
3.6325e-011,289.621,-7853.95,-7283.25,6,7,-0.0278151,
3.633e-011,316.962,-7909.39,-7284.8,6,7,-0.0269912,
3.6335e-011,274.914,-7825.18,-7283.45,6,7,-0.0260861,
3.634e-011,314.003,-7901.51,-7282.76,6,7,-0.025705,
3.6345e-011,286.404,-7848.08,-7283.72,6,7,-0.0257836,
3.635e-011,309.667,-7892.88,-7282.66,6,7,-0.0256711,
3.6355e-011,300.857,-7876.08,-7283.23,6,7,-0.0252895,
3.636e-011,308.693,-7890.51,-7282.22,6,7,-0.0249993,
3.6365e-011,291.054,-7855.59,-7282.06,6,7,-0.0241479,
3.637e-011,326.022,-7925.95,-7283.51,6,7,-0.0230535,
3.6375e-011,278.648,-7833.25,-7284.16,6,7,-0.0230339,
3.638e-011,291.971,-7858.36,-7283.02,6,7,-0.0237049,
3.6385e-011,281.974,-7836.93,-7281.29,6,7,-0.0230445,
3.639e-011,323.623,-7920.17,-7282.46,6,7,-0.0215683,
3.6395e-011,303.676,-7881.98,-7283.57,6,7,-0.0211824,
3.64e-011,306.322,-7888.01,-7284.39,6,7,-0.0214702,
3.6405e-011,287.925,-7849.68,-7282.32,6,7,-0.0210578,
3.641e-011,301.024,-7876.26,-7283.08,6,7,-0.020459,
3.6415e-011,274.753,-7822.09,-7280.67,6,7,-0.0202049,
3.642e-011,317.038,-7906.6,-7281.86,6,7,-0.0198115,
3.6425e-011,282.11,-7836.6,-7280.69,6,7,-0.019557,
3.643e-011,308.884,-7889.94,-7281.27,6,7,-0.0197569,
3.6435e-011,294.094,-7859.54,-7280.02,6,7,-0.0199276,
3.644e-011,323.398,-7919.01,-7281.74,6,7,-0.0194949,
3.6445e-011,294.47,-7863.42,-7283.15,6,7,-0.0192599,
3.645e-011,314.692,-7904.53,-7284.42,6,7,-0.0194447,
3.6455e-011,286.301,-7848.49,-7284.32,6,7,-0.0197547,
3.646e-011,300.168,-7875.32,-7283.83,6,7,-0.0198665,
3.6465e-011,280.917,-7835.82,-7282.26,6,7,-0.019501,
3.647e-011,298.063,-7869.08,-7281.74,6,7,-0.0188467,
3.6475e-011,308.889,-7890.02,-7281.34,6,7,-0.018979,
3.648e-011,307.065,-7887.17,-7282.09,6,7,-0.0200446,
3.6485e-011,306.949,-7887.95,-7283.1,6,7,-0.0211154,
3.649e-011,314.033,-7903.48,-7284.66,6,7,-0.0213955,
3.6495e-011,284.576,-7845.43,-7284.66,6,7,-0.0208653,
3.65e-011,304.983,-7886.17,-7285.19,6,7,-0.0201476,
3.6505e-011,266.995,-7810.86,-7284.73,6,7,-0.0198212,
3.651e-011,272.057,-7817.7,-7281.6,6,7,-0.0197042,
3.6515e-011,295.418,-7862.07,-7279.93,6,7,-0.0193041,
3.652e-011,305.456,-7881.69,-7279.78,6,7,-0.0191401,
3.6525e-011,270.708,-7811.71,-7278.27,6,7,-0.0193155,
3.653e-011,322.327,-7913.03,-7277.87,6,7,-0.0190114,
3.6535e-011,299.288,-7869.54,-7279.78,6,7,-0.0182812,
3.654e-011,297.513,-7864.99,-7278.73,6,7,-0.0178584,
3.6545e-011,279.953,-7829,-7277.34,6,7,-0.0176625,
3.655e-011,294.43,-7855.59,-7275.4,6,7,-0.0173115,
3.6555e-011,291.099,-7848.59,-7274.96,6,7,-0.0175839,
3.656e-011,289.986,-7845.07,-7273.64,6,7,-0.0185053,
3.6565e-011,296.602,-7858.49,-7274.03,6,7,-0.0189719,
3.657e-011,304.593,-7874.89,-7274.68,6,7,-0.0187859,
3.6575e-011,304.933,-7876.98,-7276.09,6,7,-0.0191829,
3.658e-011,304.255,-7875.64,-7276.1,6,7,-0.0200149,
3.6585e-011,307.999,-7884.64,-7277.71,6,7,-0.0202352,
3.659e-011,278.448,-7824.38,-7275.69,6,7,-0.0200924,
3.6595e-011,306.443,-7877.85,-7273.99,6,7,-0.0202551,
3.66e-011,316.233,-7898.6,-7275.45,6,7,-0.0205038,
3.6605e-011,317.48,-7903.33,-7277.72,6,7,-0.0203619,
3.661e-011,285.578,-7841.11,-7278.37,6,7,-0.0201355,
3.6615e-011,296.902,-7862.83,-7277.77,6,7,-0.0194612,
3.662e-011,295.725,-7860.08,-7277.34,6,7,-0.0183874,
3.6625e-011,320.625,-7910.12,-7278.31,6,7,-0.0174814,
3.663e-011,277.074,-7824.26,-7278.28,6,7,-0.0173113,
3.6635e-011,297.16,-7863.1,-7277.53,6,7,-0.0171729,
3.664e-011,278.861,-7827.24,-7277.74,6,7,-0.016299,
3.6645e-011,291.599,-7851.5,-7276.9,6,7,-0.0153286,
3.665e-011,298.611,-7863.93,-7275.5,6,7,-0.0152576,
3.6655e-011,287.393,-7842.74,-7276.42,6,7,-0.0159213,
3.666e-011,297.529,-7861.66,-7275.37,6,7,-0.016213,
3.6665e-011,307.592,-7882.54,-7276.42,6,7,-0.0164114,
3.667e-011,285.583,-7838.03,-7275.28,6,7,-0.0167594,
3.6675e-011,295.609,-7857.46,-7274.95,6,7,-0.0169703,
3.668e-011,303.676,-7873.76,-7275.35,6,7,-0.0169018,
3.6685e-011,294.262,-7855.67,-7275.82,6,7,-0.0177164,
3.669e-011,322.942,-7913.89,-7277.52,6,7,-0.018813,
3.6695e-011,302.129,-7874.32,-7278.96,6,7,-0.0187899,
3.67e-011,302.285,-7875.73,-7280.06,6,7,-0.0183893,
3.6705e-011,274.138,-7819.05,-7278.85,6,7,-0.0194054,
3.671e-011,315.507,-7900.04,-7278.32,6,7,-0.0210977,
3.6715e-011,286.263,-7843.43,-7279.33,6,7,-0.021326,
3.672e-011,309.328,-7888.37,-7278.82,6,7,-0.020571,
3.6725e-011,296.452,-7863.11,-7278.94,6,7,-0.0198219,
3.673e-011,309.114,-7888.55,-7279.43,6,7,-0.0192436,
3.6735e-011,294.529,-7859.94,-7279.56,6,7,-0.0186836,
3.674e-011,319.867,-7911.89,-7281.58,6,7,-0.0187012,
3.6745e-011,275.521,-7825.14,-7282.21,6,7,-0.0187096,
3.675e-011,311.784,-7897.72,-7283.34,6,7,-0.0181946,
3.6755e-011,287.627,-7849.46,-7282.68,6,7,-0.017275,
3.676e-011,303.658,-7881.74,-7283.38,6,7,-0.0167263,
3.6765e-011,294.687,-7865.05,-7284.36,6,7,-0.0162624,
3.677e-011,284.133,-7844.7,-7284.8,6,7,-0.0152371,
3.6775e-011,286.918,-7848.7,-7283.31,6,7,-0.0139993,
3.678e-011,312.45,-7899.62,-7283.92,6,7,-0.0133776,
3.6785e-011,283.306,-7842.08,-7283.82,6,7,-0.0136654,
3.679e-011,308.053,-7890.39,-7283.36,6,7,-0.0137459,
3.6795e-011,295.506,-7866.84,-7284.53,5,6,-0.0136764,
3.68e-011,324.106,-7924.65,-7285.99,5,6,-0.0136526,
3.6805e-011,281.777,-7842.49,-7287.23,5,6,-0.0138559,
3.681e-011,287.615,-7852.47,-7285.71,5,6,-0.0136349,
3.6815e-011,281.893,-7839.77,-7284.29,5,6,-0.0137067,
3.682e-011,319.924,-7914.34,-7283.92,5,6,-0.0142063,
3.6825e-011,301.472,-7880.29,-7286.23,5,6,-0.0147035,
3.683e-011,301.578,-7880.1,-7285.83,5,6,-0.0146445,
3.6835e-011,296.403,-7871.12,-7287.04,5,6,-0.0146334,
3.684e-011,302.545,-7883.17,-7287,5,6,-0.0150716,
3.6845e-011,287.676,-7854.4,-7287.52,5,6,-0.015773,
3.685e-011,286.975,-7851.44,-7285.94,5,6,-0.0167997,
3.6855e-011,309.439,-7896.46,-7286.7,5,6,-0.0177877,
3.686e-011,294.395,-7865.86,-7285.74,5,6,-0.0189177,
3.6865e-011,298.667,-7874.65,-7286.12,5,6,-0.0197047,
3.687e-011,304.592,-7886.39,-7286.18,5,6,-0.0201945,
3.6875e-011,294.696,-7867.71,-7287,5,6,-0.0200197,
3.688e-011,306.67,-7891.83,-7287.52,5,6,-0.0202303,
3.6885e-011,303.181,-7886.98,-7289.55,5,6,-0.0207306,
3.689e-011,274.333,-7827.47,-7286.88,5,6,-0.0207677,
3.6895e-011,300.811,-7878.87,-7286.11,5,6,-0.0203528,
3.69e-011,297.358,-7872.5,-7286.54,5,6,-0.0208289,
3.6905e-011,292.298,-7861.33,-7285.35,5,6,-0.0221305,
3.691e-011,298.598,-7873.79,-7285.39,5,6,-0.0229835,
3.6915e-011,281.589,-7838.34,-7283.46,5,6,-0.0237642,
3.692e-011,297.414,-7869.8,-7283.74,5,6,-0.0248261,
3.6925e-011,281.959,-7837.54,-7281.93,5,6,-0.0256054,
3.693e-011,300.021,-7872.08,-7280.88,5,6,-0.0255537,
3.6935e-011,304.666,-7881.56,-7281.2,5,6,-0.0258654,
3.694e-011,284.511,-7841.43,-7280.79,5,6,-0.0263907,
3.6945e-011,298.948,-7868.94,-7279.85,5,6,-0.026633,
3.695e-011,291.822,-7854.65,-7279.6,5,6,-0.0265983,
3.6955e-011,309.936,-7890.36,-7279.62,5,6,-0.0270983,
3.696e-011,309.267,-7890.63,-7281.21,5,6,-0.0281495,
3.6965e-011,296.74,-7866.86,-7282.12,5,6,-0.0289725,
3.697e-011,271.953,-7815.67,-7279.77,5,6,-0.0293326,
3.6975e-011,307.022,-7883.48,-7278.48,5,6,-0.0293473,
3.698e-011,299.543,-7868.62,-7278.36,5,6,-0.0295559,
3.6985e-011,302.696,-7875.84,-7279.37,5,6,-0.0292493,
3.699e-011,292.052,-7854.85,-7279.35,5,6,-0.0285676,
3.6995e-011,305.982,-7881.95,-7279.01,5,6,-0.0281038,
3.7e-011,319.068,-7909.12,-7280.38,5,6,-0.0280493,
3.7005e-011,294.731,-7862.69,-7281.91,5,6,-0.0276524,
3.701e-011,308.647,-7889.93,-7281.73,5,6,-0.0273683,
3.7015e-011,295.193,-7865.88,-7284.19,5,6,-0.0278798,
3.702e-011,281.304,-7836.84,-7282.52,5,6,-0.0283287,
3.7025e-011,266.193,-7805.15,-7280.61,5,6,-0.0283317,
3.703e-011,305.054,-7879.22,-7278.1,5,6,-0.0281068,
3.7035e-011,288.145,-7846.02,-7278.22,5,6,-0.0281441,
3.704e-011,298.005,-7865.6,-7278.37,5,6,-0.0279308,
3.7045e-011,295.577,-7860.88,-7278.43,5,6,-0.0280315,
3.705e-011,288.467,-7845.06,-7276.62,5,6,-0.0277283,
3.7055e-011,310.743,-7889.44,-7277.1,5,6,-0.0268694,
3.706e-011,316.975,-7904.07,-7279.46,5,6,-0.0261843,
3.7065e-011,290.957,-7854.33,-7280.99,5,6,-0.0262927,
3.707e-011,283.173,-7835.88,-7277.87,5,6,-0.0262499,
3.7075e-011,306.742,-7882.78,-7278.34,5,6,-0.0257252,
3.708e-011,298.437,-7865.7,-7277.62,5,6,-0.0259539,
3.7085e-011,292.47,-7853.88,-7277.55,5,6,-0.0264851,
3.709e-011,287.462,-7842.13,-7275.67,5,6,-0.0265579,
3.7095e-011,285.904,-7839.83,-7276.44,5,6,-0.0260096,
3.71e-011,308.734,-7883.97,-7275.6,5,6,-0.0262218,
3.7105e-011,299.67,-7867.23,-7276.72,5,6,-0.0263469,
3.711e-011,300.53,-7867.87,-7275.67,5,6,-0.0257871,
3.7115e-011,289.906,-7847.32,-7276.05,5,6,-0.0246522,
3.712e-011,304.308,-7874.42,-7274.77,5,6,-0.0241114,
3.7125e-011,332.35,-7931.2,-7276.3,5,6,-0.0238029,
3.713e-011,315.43,-7900.76,-7279.19,5,6,-0.0232485,
3.7135e-011,298.767,-7868.78,-7280.05,5,6,-0.0230141,
3.714e-011,296.621,-7863.61,-7279.1,5,6,-0.0233267,
3.7145e-011,290.756,-7851.76,-7278.81,5,6,-0.023315,
3.715e-011,296.294,-7862.28,-7278.42,5,6,-0.0220454,
3.7155e-011,292.629,-7855.48,-7278.84,5,6,-0.0212621,
3.716e-011,298.797,-7867.83,-7279.04,5,6,-0.0211838,
3.7165e-011,313.006,-7897.35,-7280.56,5,6,-0.0206651,
3.717e-011,280.023,-7832.04,-7280.24,5,6,-0.018898,
3.7175e-011,313.322,-7898.35,-7280.94,5,6,-0.0181829,
3.718e-011,292.705,-7857.43,-7280.65,5,6,-0.0185006,
3.7185e-011,309.38,-7890.47,-7280.82,5,6,-0.0181557,
3.719e-011,292.31,-7856.06,-7280.05,5,6,-0.0166831,
3.7195e-011,307.569,-7887.37,-7281.29,5,6,-0.0157207,
3.72e-011,281.27,-7833.67,-7279.41,5,6,-0.0153724,
3.7205e-011,324.912,-7920.18,-7279.93,5,6,-0.0148166,
3.721e-011,300.923,-7873.85,-7280.87,5,6,-0.0146851,
3.7215e-011,302.233,-7877.65,-7282.09,5,6,-0.0148886,
3.722e-011,256.136,-7783.76,-7279.04,5,6,-0.0148233,
3.7225e-011,300.95,-7871.13,-7278.1,5,6,-0.0138731,
3.723e-011,296.118,-7860.6,-7277.09,5,6,-0.0134005,
3.7235e-011,322.66,-7915.68,-7279.87,5,6,-0.0133245,
3.724e-011,274.378,-7819.47,-7278.8,5,6,-0.0136772,
3.7245e-011,288.811,-7846.93,-7277.81,5,6,-0.0138428,
3.725e-011,286.482,-7840.26,-7275.74,5,6,-0.0140696,
3.7255e-011,294.829,-7857.28,-7276.31,5,6,-0.0136713,
3.726e-011,293.025,-7852.64,-7275.22,5,6,-0.012959,
3.7265e-011,285.075,-7837.28,-7275.52,5,6,-0.0125365,
3.727e-011,298.276,-7861.46,-7273.7,5,6,-0.0125198,
3.7275e-011,285.932,-7836.11,-7272.67,5,6,-0.0122831,
3.728e-011,317.945,-7898.48,-7271.96,5,6,-0.0115225,
3.7285e-011,273.658,-7811.89,-7272.63,5,6,-0.011254,
3.729e-011,318.01,-7897.83,-7271.18,5,6,-0.011468,
3.7295e-011,290.393,-7845.52,-7273.29,5,6,-0.011876,
3.73e-011,298.56,-7860.31,-7271.99,5,6,-0.011849,
3.7305e-011,280.704,-7824.77,-7271.63,5,6,-0.0122585,
3.731e-011,307.452,-7875.75,-7269.9,5,6,-0.0127583,
3.7315e-011,280.243,-7822.25,-7270.02,5,6,-0.0133218,
3.732e-011,294.882,-7849.84,-7268.77,5,6,-0.0136532,
3.7325e-011,312.289,-7884.17,-7268.79,5,6,-0.0139865,
3.733e-011,289.393,-7838.79,-7268.53,5,6,-0.0135948,
3.7335e-011,308.931,-7877.85,-7269.09,5,6,-0.0127687,
3.734e-011,288.634,-7838.45,-7269.68,5,6,-0.0126551,
3.7345e-011,298.212,-7856.25,-7268.61,5,6,-0.0132578,
3.735e-011,295.811,-7851.48,-7268.57,5,6,-0.0138506,
3.7355e-011,297.32,-7854.1,-7268.22,5,6,-0.0142265,
3.736e-011,285.507,-7830.72,-7268.12,5,6,-0.0149577,
3.7365e-011,284.15,-7825.81,-7265.88,5,6,-0.0152473,
3.737e-011,287.872,-7832.42,-7265.16,5,6,-0.0153156,
3.7375e-011,298.987,-7853.94,-7264.78,5,6,-0.0155104,
3.738e-011,309.069,-7874.51,-7265.48,5,6,-0.0160765,
3.7385e-011,293.548,-7843.32,-7264.88,5,6,-0.0162066,
3.739e-011,295.876,-7846.53,-7263.5,5,6,-0.0160151,
3.7395e-011,301.323,-7857.39,-7263.62,5,6,-0.0155506,
3.74e-011,304.263,-7863.43,-7263.87,5,6,-0.0152961,
3.7405e-011,298.212,-7851.47,-7263.83,5,6,-0.0158562,
3.741e-011,303.216,-7861.02,-7263.52,5,6,-0.0168983,
3.7415e-011,291.461,-7840.69,-7266.36,5,6,-0.0175834,
3.742e-011,285.399,-7826.47,-7264.08,5,6,-0.0177858,
3.7425e-011,297.369,-7850.97,-7264.99,5,6,-0.0181572,
3.743e-011,294.78,-7844.5,-7263.62,5,6,-0.0180093,
3.7435e-011,302.894,-7861.76,-7264.89,5,6,-0.0174033,
3.744e-011,286.808,-7828.9,-7263.73,5,6,-0.0170635,
3.7445e-011,299.721,-7853.81,-7263.2,5,6,-0.017831,
3.745e-011,298.316,-7849.89,-7262.04,5,6,-0.0187639,
3.7455e-011,317.477,-7888.66,-7263.06,5,6,-0.0192282,
3.746e-011,312.23,-7879.31,-7264.05,5,6,-0.0194239,
3.7465e-011,298.98,-7853.85,-7264.7,5,6,-0.0200961,
3.747e-011,321.747,-7900.36,-7266.34,5,6,-0.0209588,
3.7475e-011,291.145,-7842.51,-7268.8,5,6,-0.0209247,
3.748e-011,301.847,-7863.69,-7268.89,5,6,-0.0205036,
3.7485e-011,279.878,-7819.93,-7268.42,5,6,-0.020956,
3.749e-011,301.056,-7860.28,-7267.04,5,6,-0.0219374,
3.7495e-011,302.449,-7864.53,-7268.55,5,6,-0.0217327,
3.75e-011,290.023,-7839.57,-7268.06,5,6,-0.0210523,
3.7505e-011,303.541,-7867.19,-7269.05,5,6,-0.0207851,
3.751e-011,312.756,-7885.83,-7269.53,5,6,-0.0206085,
3.7515e-011,306.635,-7881.96,-7277.72,5,6,-0.0200677,
3.752e-011,299.722,-7869.2,-7278.59,5,6,-0.0203653,
3.7525e-011,291.518,-7852.79,-7278.34,5,6,-0.0213737,
3.753e-011,303.859,-7878.31,-7279.54,5,6,-0.0219742,
3.7535e-011,292.678,-7856.68,-7279.95,5,6,-0.0220332,
3.754e-011,278.137,-7825.65,-7277.57,5,6,-0.0222125,
3.7545e-011,307.866,-7884.38,-7277.71,5,6,-0.022704,
3.755e-011,285.736,-7840.67,-7277.62,5,6,-0.0230609,
3.7555e-011,310.522,-7890.14,-7278.25,5,6,-0.0231591,
3.756e-011,287.406,-7844.26,-7277.92,5,6,-0.0227883,
3.7565e-011,282.437,-7832.51,-7275.95,5,6,-0.022798,
3.757e-011,299.441,-7866.42,-7276.36,5,6,-0.0234235,
3.7575e-011,296.994,-7862.61,-7277.37,5,6,-0.0239951,
3.758e-011,282.057,-7830.97,-7275.17,5,6,-0.0238474,
3.7585e-011,310.952,-7887.56,-7274.82,5,6,-0.0239301,
3.759e-011,289.753,-7845.07,-7274.1,5,6,-0.0244974,
3.7595e-011,305.051,-7875.22,-7274.1,5,6,-0.0244058,
3.76e-011,301.173,-7868.36,-7274.88,5,6,-0.0234891,
3.7605e-011,299.651,-7866.38,-7275.9,5,6,-0.0226024,
3.761e-011,311.179,-7889.56,-7276.37,5,6,-0.0225383,
3.7615e-011,297.375,-7863.35,-7277.36,5,6,-0.0224115,
3.762e-011,292.785,-7854.34,-7277.39,5,6,-0.0222369,
3.7625e-011,302.244,-7873.75,-7278.17,5,6,-0.0221331,
3.763e-011,283.593,-7837.09,-7278.26,5,6,-0.0225728,
3.7635e-011,284.732,-7838.18,-7277.1,5,6,-0.0222228,
3.764e-011,308.478,-7883.61,-7275.74,5,6,-0.021372,
3.7645e-011,317.886,-7903.74,-7277.33,5,6,-0.0215362,
3.765e-011,313.183,-7895.98,-7278.84,5,6,-0.0231271,
3.7655e-011,291.658,-7853.76,-7279.04,5,6,-0.0238621,
3.766e-011,295.777,-7860.68,-7277.84,5,6,-0.0232727,
3.7665e-011,316.36,-7902.86,-7279.46,5,6,-0.0235454,
3.767e-011,285.805,-7842.04,-7278.85,5,6,-0.0245093,
3.7675e-011,314.852,-7899.66,-7279.24,5,6,-0.0248496,
3.768e-011,279.522,-7830.14,-7279.33,5,6,-0.0245519,
3.7685e-011,301.172,-7871.95,-7278.48,5,6,-0.0251736,
3.769e-011,300.779,-7871.31,-7278.61,5,6,-0.0254249,
3.7695e-011,308.061,-7886.59,-7279.54,5,6,-0.0250688,
3.77e-011,293.414,-7857.75,-7279.57,5,6,-0.0250324,
3.7705e-011,324.743,-7920.39,-7280.47,5,6,-0.0259534,
3.771e-011,285.102,-7843.19,-7281.39,5,6,-0.0261548,
3.7715e-011,301.607,-7875.97,-7281.64,5,6,-0.0258202,
3.772e-011,286.7,-7845.95,-7280.99,5,6,-0.0263556,
3.7725e-011,306.839,-7885.37,-7280.73,5,6,-0.0270848,
3.773e-011,286.696,-7845.7,-7280.76,5,6,-0.0266647,
3.7735e-011,291.388,-7853.44,-7279.25,5,6,-0.0254191,
3.774e-011,290.368,-7850.66,-7278.48,5,6,-0.0250678,
3.7745e-011,301.315,-7873.41,-7279.65,5,6,-0.0248237,
3.775e-011,275.401,-7820.38,-7277.69,5,6,-0.0243305,
3.7755e-011,321.669,-7912.91,-7279.05,5,6,-0.0239185,
3.776e-011,259.734,-7788.71,-7276.89,5,6,-0.0244016,
3.7765e-011,319.576,-7906.49,-7276.75,5,6,-0.0245706,
3.777e-011,290.966,-7850.72,-7277.36,5,6,-0.0238783,
3.7775e-011,320.476,-7910.21,-7278.7,5,6,-0.0228294,
3.778e-011,282.558,-7834.78,-7277.99,5,6,-0.0220508,
3.7785e-011,317.032,-7903.13,-7278.41,5,6,-0.0213401,
3.779e-011,272.883,-7815.11,-7277.38,5,6,-0.0204325,
