step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,v_theor,v_pract
1.0015e-011,292.594,-8434.13,-7872.15,1,1,-0.0924002,500.373,0.178633,0.820053
1.002e-011,296.023,-8440.76,-7872.2,1,1,-0.0914406,499.78,0.181133,0.822554
1.0025e-011,298.008,-8443.99,-7871.62,1,1,-0.0904256,499.178,0.183631,0.825051
1.003e-011,285.587,-8418.96,-7870.45,1,1,-0.0887943,498.568,0.186125,0.827545
1.0035e-011,269.374,-8384.53,-7867.16,1,1,-0.086264,497.95,0.188616,0.830036
1.004e-011,292.16,-8426.24,-7865.1,1,1,-0.0835345,497.323,0.191105,0.832524
1.0045e-011,297.98,-8437.14,-7864.82,1,1,-0.0817469,496.688,0.19359,0.835009
1.005e-011,296.925,-8434.52,-7864.23,1,1,-0.0814287,496.045,0.196071,0.837491
1.0055e-011,297.254,-8434.92,-7863.99,1,1,-0.0818275,495.394,0.19855,0.839969
1.006e-011,296.689,-8434.22,-7864.38,1,1,-0.0815715,494.735,0.201025,0.842444
1.0065e-011,266.573,-8374.87,-7862.87,1,1,-0.0803739,494.067,0.203497,0.844916
1.007e-011,261.53,-8360.91,-7858.6,1,1,-0.0792236,493.392,0.205966,0.847385
1.0075e-011,292.775,-8419.32,-7857,1,1,-0.0786215,492.708,0.208431,0.84985
1.008e-011,313.444,-8459.31,-7857.29,1,1,-0.0776501,492.016,0.210893,0.852311
1.0085e-011,305.302,-8444.99,-7858.62,1,1,-0.0754709,491.316,0.213351,0.85477
1.009e-011,291.484,-8418.71,-7858.87,1,1,-0.0727579,490.608,0.215806,0.857224
1.0095e-011,297.749,-8431.8,-7859.9
