"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-30.400000	-2006.619702	-2592.729783	586.110080	87.106750	593.161703	-3391.081875	118.083639	324.134288	261.975792	0.000000	0.000000
-30.200000	-2007.658253	-2594.012812	586.354559	87.106753	591.878670	-3391.081875	118.083639	324.218455	262.136105	0.000000	0.000000
-30.000000	-2008.690792	-2595.289566	586.598774	87.106750	590.601919	-3391.081875	118.083639	324.303288	262.295486	0.000000	0.000000
-29.800000	-2009.717264	-2596.559957	586.842693	87.106757	589.331521	-3391.081875	118.083639	324.388784	262.453909	0.000000	0.000000
-29.600000	-2010.737696	-2597.824023	587.086327	87.106752	588.067460	-3391.081875	118.083639	324.474937	262.611390	0.000000	0.000000
-29.400000	-2011.752054	-2599.081705	587.329651	87.106756	586.809775	-3391.081875	118.083639	324.561746	262.767905	0.000000	0.000000
-29.200000	-2012.760336	-2600.332999	587.572663	87.106758	585.558478	-3391.081875	118.083639	324.649204	262.923459	0.000000	0.000000
-29.000000	-2013.762578	-2601.577943	587.815365	87.106756	584.313536	-3391.081875	118.083639	324.737312	263.078053	0.000000	0.000000
-28.800000	-2014.758725	-2602.816461	588.057736	87.106749	583.075025	-3391.081875	118.083639	324.826061	263.231675	0.000000	0.000000
-28.600000	-2015.748743	-2604.048495	588.299752	87.106749	581.842991	-3391.081875	118.083639	324.915446	263.384306	0.000000	0.000000
-28.400000	-2016.732667	-2605.274082	588.541416	87.106751	580.617402	-3391.081875	118.083639	325.005466	263.535949	0.000000	0.000000
-28.200000	-2017.710456	-2606.493163	588.782707	87.106757	579.398315	-3391.081875	118.083639	325.096114	263.686592	0.000000	0.000000
-28.000000	-2018.682169	-2607.705810	589.023641	87.106751	578.185674	-3391.081875	118.083639	325.187389	263.836252	0.000000	0.000000
-27.800000	-2019.647680	-2608.911845	589.264165	87.106756	576.979635	-3391.081875	118.083639	325.279278	263.984887	0.000000	0.000000
-27.600000	-2020.637082	-2610.111408	589.474326	87.106753	575.780074	-3391.081875	118.083639	325.341803	264.132523	0.000000	0.000000
-27.400000	-2021.590423	-2611.304413	589.713990	87.106752	574.587070	-3391.081875	118.083639	325.434850	264.279140	0.000000	0.000000
-27.200000	-2022.537563	-2612.490787	589.953224	87.106751	573.400697	-3391.081875	118.083639	325.528498	264.424726	0.000000	0.000000
-27.000000	-2023.478570	-2613.670604	590.192034	87.106753	572.220878	-3391.081875	118.083639	325.622749	264.569285	0.000000	0.000000
-26.800000	-2024.413357	-2614.843750	590.430392	87.106753	571.047733	-3391.081875	118.083639	325.717589	264.712803	0.000000	0.000000
-26.600000	-2025.341978	-2616.010282	590.668304	87.106750	569.881203	-3391.081875	118.083639	325.813019	264.855285	0.000000	0.000000
-26.400000	-2026.264390	-2617.170132	590.905742	87.106753	568.721350	-3391.081875	118.083639	325.909032	264.996710	0.000000	0.000000
-26.200000	-2027.180557	-2618.323250	591.142693	87.106758	567.568227	-3391.081875	118.083639	326.005618	265.137075	0.000000	0.000000
-26.000000	-2028.090551	-2619.469719	591.379168	87.106758	566.421759	-3391.081875	118.083639	326.102779	265.276389	0.000000	0.000000
-25.800000	-2028.994291	-2620.609426	591.615135	87.106758	565.282051	-3391.081875	118.083639	326.200501	265.414634	0.000000	0.000000
-25.600000	-2029.891807	-2621.742402	591.850595	87.106754	564.149079	-3391.081875	118.083639	326.298783	265.551813	0.000000	0.000000
-25.400000	-2030.783071	-2622.868600	592.085529	87.106750	563.022885	-3391.081875	118.083639	326.397616	265.687913	0.000000	0.000000
-25.200000	-2031.668044	-2623.987953	592.319909	87.106754	561.903528	-3391.081875	118.083639	326.496993	265.822916	0.000000	0.000000
-25.000000	-2032.546769	-2625.100519	592.553750	87.106752	560.790964	-3391.081875	118.083639	326.596910	265.956839	0.000000	0.000000
-24.800000	-2033.419197	-2626.206218	592.787022	87.106750	559.685267	-3391.081875	118.083639	326.697358	266.089664	0.000000	0.000000
-24.600000	-2034.285348	-2627.305067	593.019719	87.106751	558.586417	-3391.081875	118.083639	326.798332	266.221387	0.000000	0.000000
-24.400000	-2035.145164	-2628.396981	593.251816	87.106756	557.494499	-3391.081875	118.083639	326.899821	266.351995	0.000000	0.000000
-24.200000	-2035.998697	-2629.482021	593.483323	87.106755	556.409460	-3391.081875	118.083639	327.001824	266.481500	0.000000	0.000000
-24.000000	-2036.845909	-2630.560127	593.714218	87.106751	555.331356	-3391.081875	118.083639	327.104329	266.609889	0.000000	0.000000
-23.800000	-2037.686762	-2631.631234	593.944472	87.106755	554.260246	-3391.081875	118.083639	327.207329	266.737144	0.000000	0.000000
-23.600000	-2038.521282	-2632.695374	594.174092	87.106754	553.196107	-3391.081875	118.083639	327.310817	266.863275	0.000000	0.000000
-23.400000	-2039.349470	-2633.752536	594.403066	87.106748	552.138951	-3391.081875	118.083639	327.414787	266.988279	0.000000	0.000000
-23.200000	-2040.171262	-2634.802619	594.631357	87.106752	551.088863	-3391.081875	118.083639	327.519228	267.112129	0.000000	0.000000
-23.000000	-2040.986686	-2635.845656	594.858970	87.106755	550.045825	-3391.081875	118.083639	327.624133	267.234837	0.000000	0.000000
-22.800000	-2041.795729	-2636.881621	595.085891	87.106754	549.009861	-3391.081875	118.083639	327.729494	267.356397	0.000000	0.000000
-22.600000	-2042.598368	-2637.910469	595.312101	87.106753	547.981013	-3391.081875	118.083639	327.835302	267.476799	0.000000	0.000000
-22.400000	-2043.394589	-2638.932169	595.537580	87.106759	546.959307	-3391.081875	118.083639	327.941548	267.596032	0.000000	0.000000
-22.200000	-2044.184418	-2639.946757	595.762339	87.106754	545.944725	-3391.081875	118.083639	328.048227	267.714113	0.000000	0.000000
-22.000000	-2044.967817	-2640.954160	595.986343	87.106753	544.937323	-3391.081875	118.083639	328.155327	267.831016	0.000000	0.000000
-21.800000	-2045.744764	-2641.954340	596.209577	87.106754	543.937141	-3391.081875	118.083639	328.262837	267.946739	0.000000	0.000000
-21.600000	-2046.515269	-2642.947299	596.432030	87.106758	542.944178	-3391.081875	118.083639	328.370752	268.061278	0.000000	0.000000
-21.400000	-2047.279322	-2643.933024	596.653702	87.106751	541.958460	-3391.081875	118.083639	328.479061	268.174641	0.000000	0.000000
-21.200000	-2048.066876	-2644.911439	596.844563	87.106755	540.980041	-3391.081875	118.083639	328.557764	268.286799	0.000000	0.000000
