step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
3560	196.424	-8485.4	-8076.29	-8485.35	0	0	1	0	0	
3570	196.304	-8473.71	-8064.85	-8473.71	0	0	1	0	0	
3580	205.766	-8486.52	-8057.95	-8486.47	0	0	1	0	0	
3590	203.058	-8477.87	-8054.94	-8477.86	0	0	1	0	0	
3600	203.369	-8472.29	-8048.72	-8472.24	0	0	1	0	0	
3610	213.447	-8486.74	-8042.17	-8486.73	0	0	1	-1	0	
3620	221.558	-8504.23	-8042.77	-8504.18	0	0	1	0	0	
3630	222.511	-8510.81	-8047.36	-8510.78	0	0	1	0	0	
3640	219.912	-8509.84	-8051.81	-8509.82	0	0	1	0	0	
3650	213.425	-8496.91	-8052.39	-8496.89	0	0	1	0	0	
3660	208.256	-8482.02	-8048.26	-8482.08	0	0	0	0	0	
3670	223.635	-8512.06	-8046.28	-8512.03	0	0	0	0	0	
3680	227.189	-8529.25	-8056.07	-8529.21	0	0	0	0	0	
3690	216.699	-8512.1	-8060.76	-8511.96	0	0	0	0	0	
3700	209.243	-8493.73	-8057.92	-8493.5	0	0	0	0	0	
3710	215.787	-8500.07	-8050.64	-8499.85	0	0	0	0	-1	
3720	212.209	-8486.39	-8044.41	-8486.33	0	0	0	0	0	
3730	217.168	-8491.35	-8039.04	-8491.33	0	0	0	0	0	
3740	211.221	-8472.84	-8032.91	-8472.85	0	0	0	0	0	
3750	215.034	-8473.66	-8025.79	-8473.61	0	0	0	0	0	
3760	214.497	-8467.03	-8020.28	-8466.91	0	0	0	0	0	
3770	208.524	-8446.67	-8012.36	-8446.64	0	0	0	0	0	
3780	205.065	-8427.4	-8000.3	-8427.52	0	0	0	0	0	
