step,T,Epot,Efull,NThroughZNThroughKlap
25620,291.709,-8366.67,-7759.1,
25630,288.347,-8359.14,-7758.57,
25640,264.264,-8306.88,-7756.48,
25650,269.363,-8314.43,-7753.4,
25660,285.704,-8347.22,-7752.16,
25670,310.727,-8398.82,-7751.65,
25680,304.245,-8386.12,-7752.44,
25690,325.974,-8432.86,-7753.92,
25700,323.809,-8430.78,-7756.36,
25710,310.636,-8405.16,-7758.17,
25720,297.717,-8379.4,-7759.32,
25730,295.658,-8374.96,-7759.17,
25740,275.382,-8331.14,-7757.58,
25750,298.034,-8377.14,-7756.4,
25760,314.314,-8411.16,-7756.51,
25770,308.228,-8399.39,-7757.42,
25780,296.058,-8373.92,-7757.29,
25790,295.475,-8373.49,-7758.08,
25800,277.309,-8334.47,-7756.9,
25810,264.668,-8305.79,-7754.55,
25820,266.634,-8305.7,-7750.36,
25830,288.174,-8348.56,-7748.36,
25840,301.63,-8375.89,-7747.66,
25850,302.982,-8379.63,-7748.59,
25860,296.911,-8366.33,-7747.92,
25870,290.841,-8353.54,-7747.78,
25880,307.585,-8387.89,-7747.26,
25890,298.949,-8370.73,-7748.09,
25900,285.333,-8341.96,-7747.68,
25910,276.715,-8322.38,-7746.04,
25920,283.721,-8335.14,-7744.21,
25930,297.534,-8362.41,-7742.71,
25940,290.886,-8349.29,-7743.43,
25950,269.703,-8301.65,-7739.92,
25960,297.439,-8358.89,-7739.39,
25970,290.277,-8343.58,-7739,
25980,308.431,-8385.24,-7742.84,
25990,293.346,-8354.23,-7743.25,
26000,295.057,-8356.99,-7742.45,
26010,305.394,-8377.7,-7741.63,
26020,309.937,-8391.84,-7746.31,
26030,300.789,-8372.71,-7746.23,
26040,323.109,-8421.07,-7748.11,
26050,326.519,-8430.77,-7750.7,
26060,318.842,-8417.03,-7752.95,
26070,315.244,-8414.49,-7757.91,
26080,289.68,-8365.99,-7762.65,
26090,292.811,-8373.14,-7763.28,
26100,278.894,-8343.1,-7762.22,
26110,277.142,-8338.31,-7761.08,
26120,284.002,-8350.24,-7758.73,
26130,312.656,-8409.41,-7758.22,
26140,297.083,-8377.97,-7759.21,
26150,280.221,-8342,-7758.36,
26160,275.742,-8330.34,-7756.03,
26170,293.951,-8366.09,-7753.85,
26180,305.694,-8390.94,-7754.25,
26190,283.917,-8344.95,-7753.61,
26200,296.211,-8369.79,-7752.84,
26210,310.671,-8399.79,-7752.73,
26220,314.688,-8410.33,-7754.91,
26230,307.869,-8397.07,-7755.84,
26240,309.108,-8400.35,-7756.54,
26250,310.065,-8404.1,-7758.3,
26260,325.568,-8437.31,-7759.22,
26270,305.321,-8396.77,-7760.86,
26280,277.212,-8335.43,-7758.06,
26290,310.816,-8404.79,-7757.43,
26300,309.965,-8405.67,-7760.08,
26310,307.241,-8400.54,-7760.62,
26320,318.038,-8424.72,-7762.31,
26330,274.826,-8334.03,-7761.63,
26340,308.929,-8404.2,-7760.77,
26350,319.985,-8428.71,-7762.25,
26360,318.739,-8428.84,-7764.98,
26370,293.654,-8377.38,-7765.76,
26380,309.151,-8409.87,-7765.97,
26390,290.076,-8370.08,-7765.91,
26400,294.462,-8378.93,-7765.63,
26410,283.576,-8355.45,-7764.82,
26420,307.258,-8404.3,-7764.35,
26430,308.444,-8408.09,-7765.66,
26440,305.475,-8402.83,-7766.59,
26450,315.103,-8423.55,-7767.26,
26460,286.358,-8365.32,-7768.9,
26470,278.086,-8345.12,-7765.92,
26480,296.218,-8382.36,-7765.4,
26490,305.208,-8401.09,-7765.41,
26500,293.037,-8376.47,-7766.14,
26510,283.727,-8355.67,-7764.73,
26520,281.823,-8350.11,-7763.13,
26530,300.173,-8387.2,-7762.01,
26540,321.986,-8434.25,-7763.62,
26550,297.157,-8383.97,-7765.06,
26560,290.128,-8368.99,-7764.72,
26570,267.777,-8319.35,-7761.62,
26580,295.766,-8375.34,-7759.33,
26590,305.665,-8396.44,-7759.81,
26600,318.265,-8423.08,-7760.2,
26610,305.978,-8399.91,-7762.62,
26620,280.427,-8345.56,-7761.49,
26630,308.213,-8403.16,-7761.22,
26640,305.176,-8397.75,-7762.14,
26650,283.029,-8352.08,-7762.59,
26660,253.186,-8286.6,-7759.27,
26670,278.765,-8335.96,-7755.35,
26680,312.484,-8406.88,-7756.05,
26690,289.171,-8359.05,-7756.76,
26700,275.487,-8329.11,-7755.33,
26710,279.687,-8335.89,-7753.36,
26720,295.031,-8366.83,-7752.34,
26730,287.772,-8351.21,-7751.84,
26740,286.729,-8347.57,-7750.37,
26750,280.157,-8331.72,-7748.21,
26760,293.77,-8359.65,-7747.79,
26770,294.022,-8360.55,-7748.17,
26780,295.541,-8363.95,-7748.4,
26790,321.296,-8418.43,-7749.24,
26800,297.634,-8370.82,-7750.91,
26810,317.68,-8412.87,-7751.21,
26820,301.816,-8380.74,-7752.12,
26830,298.111,-8374.18,-7753.27,
26840,280.958,-8338.04,-7752.87,
26850,317.752,-8415.12,-7753.31,
26860,299.388,-8377.54,-7753.98,
26870,313.793,-8408.05,-7754.48,
26880,300.407,-8380.55,-7754.87,
26890,327.768,-8440.38,-7757.71,
26900,308.178,-8402.71,-7760.85,
26910,283.303,-8351.09,-7761.03,
26920,279.36,-8341.98,-7760.13,
26930,280.936,-8343.67,-7758.54,
26940,286.563,-8354.27,-7757.43,
26950,309.998,-8402.38,-7756.72,
26960,312.954,-8409.65,-7757.84,
26970,302.251,-8388.5,-7758.97,
26980,293.187,-8369.67,-7759.03,
26990,296.721,-8376.66,-7758.66,
27000,288.369,-8358.8,-7758.19,
27010,282.093,-8344.66,-7757.12,
27020,281.384,-8341.31,-7755.25,
27030,319.905,-8421.52,-7755.23,
27040,309.048,-8400.77,-7757.08,
27050,303.133,-8389.19,-7757.83,
27060,309.768,-8403.41,-7758.23,
27070,311.33,-8408.31,-7759.88,
27080,301.006,-8386.57,-7759.64,
27090,309.802,-8405.69,-7760.43,
27100,310.033,-8407.29,-7761.56,
27110,302.504,-8393.43,-7763.38,
27120,290.015,-8366.69,-7762.65,
27130,291.628,-8368.92,-7761.53,
27140,304.326,-8395.18,-7761.33,
27150,306.679,-8401.31,-7762.56,
27160,287.519,-8361.09,-7762.25,
27170,292.002,-8368.4,-7760.22,
27180,332.316,-8453.34,-7761.19,
27190,322.611,-8436.19,-7764.27,
27200,294.724,-8379.69,-7765.84,
27210,279.663,-8346.47,-7763.99,
27220,304.424,-8397.15,-7763.1,
27230,318.933,-8428.7,-7764.43,
27240,293.132,-8375.72,-7765.19,
27250,287.306,-8361.69,-7763.3,
27260,290.576,-8367.69,-7762.48,
27270,291.813,-8369.54,-7761.76,
27280,296.508,-8380.27,-7762.7,
27290,282.3,-8349.28,-7761.31,
27300,255.492,-8290.36,-7758.22,
27310,297.618,-8377.1,-7757.22,
27320,289.179,-8359.82,-7757.52,
27330,303.547,-8390.13,-7757.91,
27340,265.002,-8308.52,-7756.58,
27350,294.115,-8366.73,-7754.15,
27360,300.072,-8379.14,-7754.16,
27370,309.033,-8398.61,-7754.96,
27380,301.094,-8382.89,-7755.78,
27390,321.184,-8425.74,-7756.79,
27400,306.785,-8397.33,-7758.36,
27410,313.744,-8413.32,-7759.86,
27420,302.286,-8391.15,-7761.55,
27430,294.351,-8374.61,-7761.54,
27440,292.906,-8370.51,-7760.45,
27450,296.805,-8378.69,-7760.51,
27460,286.658,-8357.54,-7760.49,
27470,301.564,-8388.11,-7760.02,
27480,283.602,-8349.85,-7759.16,
27490,279.495,-8339.15,-7757.03,
27500,281.406,-8341.52,-7755.41,
27510,280.199,-8337.3,-7753.71,
27520,291.72,-8360.82,-7753.23,
27530,290.841,-8356.69,-7750.93,
27540,298.523,-8371.27,-7749.51,
27550,308.845,-8392.61,-7749.35,
27560,305.311,-8387,-7751.1,
27570,286.338,-8347.61,-7751.23,
27580,275.173,-8322.91,-7749.79,
27590,287.512,-8345.79,-7746.97,
27600,318.903,-8412.11,-7747.91,
27610,278.117,-8327.59,-7748.33,
27620,264.994,-8296.96,-7745.04,
27630,272.389,-8309.28,-7741.95,
27640,291.967,-8348.55,-7740.45,
27650,301.501,-8368.09,-7740.13,
27660,304.056,-8374.32,-7741.03,
27670,282.295,-8329.2,-7741.24,
27680,291.806,-8347.28,-7739.51,
27690,301.204,-8366.98,-7739.63,
27700,305.758,-8376.87,-7740.04,
27710,288.796,-8341.05,-7739.55,
27720,305.333,-8375.01,-7739.07,
27730,302.112,-8369.09,-7739.86,
27740,310.484,-8387.3,-7740.63,
27750,308.014,-8383.29,-7741.76,
27760,309.498,-8386.68,-7742.06,
27770,315.714,-8400.5,-7742.93,
27780,302.26,-8374.45,-7744.9,
27790,270.029,-8306.22,-7743.81,
27800,285.671,-8336.16,-7741.17,
27810,316.473,-8400.62,-7741.48,
27820,316.251,-8402.96,-7744.28,
27830,306.804,-8383.82,-7744.81,
27840,278.361,-8323.15,-7743.39,
27850,276.172,-8315.9,-7740.69,
27860,279.277,-8319.66,-7737.98,
27870,296.091,-8353.16,-7736.46,
27880,318.396,-8400.85,-7737.7,
27890,302.545,-8369.63,-7739.49,
27900,288.518,-8340.08,-7739.16,
27910,303.622,-8371.55,-7739.17,
27920,305.852,-8377.52,-7740.5,
27930,298.699,-8363.03,-7740.9,
27940,311.313,-8389.85,-7741.45,
27950,287.38,-8340.13,-7741.58,
27960,306.71,-8379.38,-7740.57,
27970,316.619,-8401.74,-7742.29,
27980,304.553,-8377.93,-7743.61,
27990,312.87,-8395.57,-7743.93,
28000,302.507,-8374.52,-7744.47,
28010,309.257,-8391.74,-7747.63,
28020,317.146,-8410.51,-7749.97,
28030,316.688,-8411.96,-7752.36,
28040,290.492,-8359.01,-7753.98,
28050,286.014,-8347.76,-7752.05,
28060,288.741,-8352.91,-7751.53,
28070,292.263,-8358.39,-7749.67,
28080,300.212,-8376.71,-7751.43,
28090,286.26,-8346.02,-7749.8,
28100,323.94,-8425.41,-7750.71,
28110,308.264,-8394.93,-7752.89,
28120,294.916,-8367.98,-7753.73,
28130,305.951,-8391.36,-7754.13,
28140,290.05,-8362.26,-7758.15,
28150,278.819,-8337.45,-7756.73,
28160,295.127,-8369.58,-7754.89,
28170,299.611,-8379.15,-7755.12,
28180,285.218,-8348.08,-7754.04,
28190,289.808,-8356.94,-7753.33,
28200,315.243,-8410.21,-7753.63,
28210,327.344,-8437.83,-7756.04,
28220,289.259,-8359.18,-7756.72,
28230,260.715,-8297.05,-7754.04,
28240,288.739,-8353.62,-7752.24,
28250,279.959,-8335.1,-7752,
28260,286.61,-8347.12,-7750.17,
28270,286.276,-8345.85,-7749.59,
28280,290.978,-8355.2,-7749.16,
28290,277.342,-8325.66,-7748.01,
28300,297.839,-8366.39,-7746.06,
28310,301.495,-8374.98,-7747.04,
28320,317.408,-8408.29,-7747.2,
28330,303.05,-8380,-7748.81,
28340,266.695,-8302.66,-7747.19,
28350,275.109,-8317.08,-7744.09,
28360,271.591,-8307.09,-7741.42,
28370,299.894,-8365,-7740.39,
28380,309.495,-8385.78,-7741.17,
28390,290.132,-8345.37,-7741.09,
28400,281.073,-8324.61,-7739.19,
28410,276.824,-8313.95,-7737.39,
28420,267.12,-8291,-7734.65,
28430,292.528,-8341.98,-7732.7,
28440,273.524,-8302.02,-7732.33,
28450,259.061,-8268.21,-7728.64,
28460,288.21,-8326.93,-7726.65,
28470,295.915,-8342.19,-7725.86,
28480,327.162,-8409.66,-7728.25,
28490,311.579,-8380.07,-7731.11,
28500,309.455,-8376.11,-7731.58,
28510,289.02,-8333.42,-7731.45,
28520,300.06,-8355.83,-7730.87,
28530,292.793,-8341.23,-7731.41,
28540,282.339,-8317.26,-7729.21,
28550,316.41,-8388.06,-7729.05,
28560,317.436,-8392.22,-7731.07,
28570,324.811,-8409.32,-7732.81,
28580,319.799,-8402.5,-7736.43,
28590,303.027,-8369.41,-7738.27,
28600,291.027,-8344.8,-7738.65,
28610,301.785,-8367.37,-7738.82,
28620,308.938,-8383.27,-7739.82,
28630,299.71,-8363.85,-7739.62,
28640,319.941,-8407.16,-7740.8,
28650,300.289,-8366.85,-7741.42,
28660,320.144,-8410.29,-7743.5,
28670,288.242,-8344.77,-7744.42,
28680,312.489,-8395.08,-7744.23,
28690,300.618,-8371.73,-7745.61,
28700,298.393,-8367.1,-7745.62,
28710,292.279,-8354.48,-7745.72,
28720,284.354,-8336.56,-7744.31,
28730,279.446,-8324.32,-7742.29,
28740,309.476,-8387.73,-7743.16,
28750,295.6,-8359,-7743.33,
28760,290.654,-8347.27,-7741.91,
28770,304.098,-8375.18,-7741.81,
28780,310.039,-8388.41,-7742.66,
28790,295.655,-8358.28,-7742.5,
28800,318.127,-8405.75,-7743.16,
28810,285.234,-8336.52,-7742.44,
28820,312.062,-8392.7,-7742.74,
28830,290.505,-8348.12,-7743.06,
28840,311.618,-8393.5,-7744.47,
28850,301.533,-8373.03,-7745,
28860,328.083,-8429.81,-7746.48,
28870,321.862,-8419.69,-7749.32,
28880,310.062,-8397.2,-7751.4,
28890,287.817,-8351.79,-7752.33,
28900,300.952,-8378.81,-7751.99,
28910,279.024,-8331.75,-7750.6,
28920,296.956,-8367.48,-7748.99,
28930,311.922,-8399.12,-7749.45,
28940,321.369,-8421.56,-7752.21,
28950,286.345,-8348.85,-7752.46,
28960,299.669,-8376.79,-7752.64,
28970,299.398,-8375.51,-7751.93,
28980,296.067,-8369.22,-7752.58,
28990,286.41,-8347.54,-7751.01,
29000,301.974,-8379.79,-7750.84,
29010,298.948,-8373.28,-7750.63,
29020,295.222,-8366.99,-7752.1,
29030,266.964,-8305.21,-7749.18,
29040,313.042,-8400.48,-7748.48,
29050,306.231,-8386.75,-7748.93,
29060,301.937,-8379.01,-7750.14,
29070,276.52,-8325.26,-7749.33,
29080,287.357,-8345.91,-7747.41,
29090,305.163,-8382.89,-7747.3,
29100,301.982,-8377.55,-7748.58,
29110,288.128,-8348.52,-7748.41,
29120,301.843,-8375.86,-7747.19,
29130,293.31,-8359.07,-7748.17,
29140,262.636,-8291.69,-7744.68,
29150,305.439,-8379.41,-7743.24,
29160,302.978,-8375.4,-7744.36,
29170,299.165,-8368.15,-7745.06,
29180,282.918,-8333.44,-7744.19,
29190,263.373,-8290.06,-7741.52,
29200,292.556,-8347.57,-7738.23,
29210,277.897,-8315.64,-7736.85,
29220,291.248,-8340.69,-7734.08,
29230,297.68,-8355.27,-7735.27,
29240,285.204,-8328.26,-7734.24,
29250,270.669,-8296.31,-7732.57,
29260,304.101,-8364.1,-7730.72,
29270,278.817,-8310.54,-7729.82,
29280,291.432,-8334.71,-7727.72,
29290,282.487,-8314.99,-7726.63,
29300,280.512,-8309.47,-7725.23,
29310,294.88,-8339.14,-7724.97,
29320,282.13,-8311.84,-7724.22,
29330,302.666,-8354.17,-7723.78,
29340,304.188,-8358.97,-7725.41,
29350,308.357,-8368.39,-7726.15,
29360,301.034,-8354.22,-7727.23,
29370,281.21,-8312.32,-7726.62,
29380,294.703,-8338.6,-7724.79,
29390,304.759,-8359.59,-7724.85,
29400,323.438,-8399.94,-7726.29,
29410,313.773,-8382.22,-7728.69,
29420,294.845,-8343,-7728.9,
29430,296.759,-8346.71,-7728.63,
29440,279.02,-8308.68,-7727.54,
29450,319.347,-8393.03,-7727.9,
29460,299.209,-8352.8,-7729.61,
29470,263.105,-8277.18,-7729.18,
29480,285.287,-8321.99,-7727.8,
29490,299.307,-8350.79,-7727.4,
29500,301.444,-8355.19,-7727.35,
29510,316.917,-8388.74,-7728.67,
29520,305.469,-8366.02,-7729.8,
29530,293.049,-8339.99,-7729.63,
29540,283.038,-8317.91,-7728.4,
29550,316.682,-8387.84,-7728.26,
29560,321.374,-8399.57,-7730.22,
29570,301.132,-8359.14,-7731.94,
29580,301.457,-8360.16,-7732.29,
29590,301.419,-8359.88,-7732.09,
29600,332.356,-8426.27,-7734.04,
29610,310.786,-8383.45,-7736.14,
29620,316.941,-8397.72,-7737.6,
29630,295.172,-8352.44,-7737.66,
29640,306.231,-8376.13,-7738.32,
29650,318.166,-8402.28,-7739.6,
29660,321.174,-8411.41,-7742.47,
29670,301.773,-8371.66,-7743.14,
29680,289.22,-8345.9,-7743.52,
29690,275.279,-8314.48,-7741.14,
29700,317.764,-8402.42,-7740.58,
29710,317.845,-8404.21,-7742.2,
29720,307.726,-8385.59,-7744.66,
29730,280.704,-8327.75,-7743.1,
29740,311.924,-8392.08,-7742.41,
29750,311.449,-8392.96,-7744.28,
29760,321.888,-8417.33,-7746.91,
29770,294.122,-8361.5,-7748.9,
29780,280.882,-8332.91,-7747.89,
29790,293.254,-8356.05,-7745.26,
29800,309.146,-8389.49,-7745.6,
29810,292.111,-8354.51,-7746.1,
29820,306.32,-8385.17,-7747.17,
29830,263.46,-8294.32,-7745.59,
29840,282.955,-8332.43,-7743.09,
29850,294.312,-8355.76,-7742.77,
29860,297.239,-8362.22,-7743.14,
29870,310.369,-8391.24,-7744.81,
29880,283.715,-8336.77,-7745.85,
29890,297.075,-8363.63,-7744.88,
29900,317.681,-8407.25,-7745.59,
29910,296.599,-8363.04,-7745.29,
29920,308.027,-8387.08,-7745.52,
29930,276.3,-8319.76,-7744.29,
29940,310.363,-8390.12,-7743.7,
29950,305.283,-8380.21,-7744.37,
29960,313.797,-8400.06,-7746.49,
29970,320.682,-8417.14,-7749.23,
29980,294.391,-8363.3,-7750.14,
29990,296.347,-8367.59,-7750.37,
30000,310.335,-8397,-7750.64,
30010,298.261,-8372.77,-7751.56,
30020,299.38,-8379.82,-7756.27,
30030,268.316,-8314.71,-7755.86,
30040,287.14,-8351.52,-7753.46,
30050,293.737,-8364.6,-7752.81,
30060,292.988,-8363.37,-7753.14,
30070,286.906,-8349.82,-7752.26,
30080,269.744,-8312.85,-7751.03,
30090,271.449,-8312.99,-7747.62,
30100,297.954,-8367.02,-7746.45,
30110,282.936,-8335.29,-7746,
30120,267.241,-8299.56,-7742.96,
30130,297.485,-8360.3,-7740.7,
30140,316.71,-8403.04,-7743.4,
30150,283.967,-8334.5,-7743.06,
30160,273.359,-8310.46,-7741.11,
30170,284.85,-8331.9,-7738.62,
30180,312.504,-8391.92,-7741.04,
30190,295.115,-8356.86,-7742.2,
30200,281.21,-8327.23,-7741.53,
30210,264.974,-8290.43,-7738.55,
30220,288.43,-8336.14,-7735.4,
30230,293.818,-8346.22,-7734.26,
30240,310.135,-8380.02,-7734.08,
30250,313.222,-8387.48,-7735.1,
30260,309.872,-8382.76,-7737.36,
30270,296.095,-8354.41,-7737.71,
30280,312.804,-8389.77,-7738.27,
30290,284.242,-8330.16,-7738.15,
30300,286.175,-8332.89,-7736.85,
30310,282.03,-8322.79,-7735.38,
30320,303.087,-8365.1,-7733.83,
30330,319.343,-8399.9,-7734.78,
30340,296.45,-8353.82,-7736.38,
30350,293.444,-8346.32,-7735.14,
30360,306.929,-8375.97,-7736.71,
30370,279.924,-8318.37,-7735.35,
30380,302.754,-8365.46,-7734.89,
30390,278.174,-8313.7,-7734.32,
30400,285.011,-8325.55,-7731.94,
30410,309.87,-8376.94,-7731.54,
30420,309.899,-8378.11,-7732.66,
30430,307.325,-8373.6,-7733.51,
30440,299.054,-8356.34,-7733.48,
30450,300.259,-8359.24,-7733.86,
30460,290.071,-8338.38,-7734.22,
30470,297.805,-8353.55,-7733.29,
30480,315.477,-8391.27,-7734.2,
30490,307.127,-8375.34,-7735.66,
30500,285.286,-8327.97,-7733.78,
30510,337.651,-8439.17,-7735.92,
30520,292.622,-8346.96,-7737.49,
30530,320.857,-8405.8,-7737.52,
30540,316.189,-8399.6,-7741.04,
30550,310.497,-8389.74,-7743.04,
30560,296.197,-8360.57,-7743.65,
30570,287.882,-8342.21,-7742.61,
30580,306.414,-8381.46,-7743.27,
30590,284.581,-8337.14,-7744.42,
30600,287.515,-8342.43,-7743.6,
30610,300.027,-8367.4,-7742.5,
30620,303.327,-8375.35,-7743.58,
30630,303.538,-8376.02,-7743.81,
30640,293.969,-8356.75,-7744.48,
30650,287.467,-8341.39,-7742.66,
30660,270.075,-8303.72,-7741.21,
30670,291.619,-8346.14,-7738.76,
30680,296.384,-8356.78,-7739.48,
30690,300.813,-8364.58,-7738.05,
30700,287.562,-8336.48,-7737.55,
30710,309.233,-8380.93,-7736.87,
30720,307.202,-8378.08,-7738.25,
30730,319.724,-8405.48,-7739.56,
30740,294.262,-8353.81,-7740.93,
30750,299.307,-8363.47,-7740.08,
30760,313.783,-8394.95,-7741.41,
30770,311.787,-8392.8,-7743.42,
30780,291.014,-8350.21,-7744.09,
30790,285.573,-8336.94,-7742.15,
30800,314.251,-8396.95,-7742.43,
30810,307.694,-8384.47,-7743.61,
30820,308.57,-8386.74,-7744.05,
30830,299.175,-8368.86,-7745.74,
30840,297.087,-8363.41,-7744.64,
30850,291.452,-8351.35,-7744.32,
30860,286.034,-8339.28,-7743.53,
30870,287.357,-8339.9,-7741.39,
30880,313.09,-8394.31,-7742.21,
30890,289.436,-8345.23,-7742.39,
30900,293.005,-8351.54,-7741.27,
30910,299.098,-8363.23,-7740.28,
30920,297.584,-8361.52,-7741.72,
30930,276.127,-8314.36,-7739.25,
30940,267.591,-8293.88,-7736.55,
30950,267.056,-8289.49,-7733.27,
30960,263.624,-8278.33,-7729.26,
30970,290.609,-8331.89,-7726.61,
30980,283.615,-8316.49,-7725.78,
30990,298.876,-8347.01,-7724.52,
31000,286.579,-8321.24,-7724.35,
31010,306.717,-8362.87,-7724.05,
31020,303.695,-8358.21,-7725.68,
31030,304.695,-8361.39,-7726.78,
31040,278.366,-8305.8,-7726.03,
31050,311.914,-8375.73,-7726.08,
31060,294.035,-8337.63,-7725.22,
31070,333.245,-8422.17,-7728.09,
31080,287.825,-8328.47,-7728.99,
31090,310.158,-8375.01,-7729.02,
31100,318.693,-8395.19,-7731.42,
31110,327.527,-8414.92,-7732.75,
31120,325.036,-8412.91,-7735.93,
31130,299.308,-8360.13,-7736.73,
31140,298.745,-8360.5,-7738.28,
31150,267.806,-8295.57,-7737.79,
31160,288.001,-8335.06,-7735.22,
31170,286.871,-8331.36,-7733.86,
31180,296.802,-8350.65,-7732.47,
31190,305.934,-8370.37,-7733.17,
31200,306.985,-8373.33,-7733.95,
31210,296.169,-8351.02,-7734.17,
31220,272.083,-8299.09,-7732.4,
31230,306.671,-8369.71,-7730.98,
31240,316.353,-8391.43,-7732.53,
31250,286.871,-8329.51,-7732.02,
31260,306.11,-8369.61,-7732.04,
31270,294.477,-8345.01,-7731.68,
31280,315.523,-8389.82,-7732.65,
31290,305.273,-8369.19,-7733.37,
31300,308.426,-8376.21,-7733.82,
31310,314.46,-8389.76,-7734.81,
31320,302.448,-8366.9,-7736.96,
31330,276.963,-8312.08,-7735.23,
31340,329.011,-8423.11,-7737.85,
31350,289.946,-8343.92,-7740.03,
31360,319.306,-8405.26,-7740.22,
31370,301.425,-8369.9,-7742.1,
31380,309.157,-8386.55,-7742.64,
31390,307.407,-8384,-7743.73,
31400,303.893,-8376.16,-7743.22,
31410,300.972,-8370.52,-7743.66,
31420,303.49,-8376.23,-7744.12,
31430,300.674,-8370.96,-7744.73,
31440,306.893,-8385.42,-7746.23,
31450,296.624,-8365.49,-7747.68,
31460,305.226,-8382.91,-7747.19,
31470,309.311,-8392.63,-7748.4,
31480,304.38,-8381.84,-7747.88,
31490,303.678,-8381.62,-7749.13,
31500,278.291,-8328.65,-7749.03,
31510,289.761,-8351.51,-7748.01,
31520,291.171,-8353.68,-7747.23,
31530,286.47,-8342.76,-7746.1,
31540,290.336,-8350.52,-7745.81,
31550,273.513,-8313.53,-7743.86,
31560,314.404,-8397.86,-7743.02,
31570,303.966,-8378.39,-7745.29,
31580,280.55,-8328.56,-7744.23,
31590,286.307,-8339.45,-7743.14,
31600,305.997,-8379.36,-7742.03,
31610,311.317,-8391.9,-7743.5,
31620,296.142,-8360.6,-7743.8,
31630,313.735,-8397.25,-7743.81,
31640,306.896,-8384.53,-7745.34,
31650,313.67,-8400.06,-7746.75,
31660,290.155,-8351.05,-7746.72,
31670,297.878,-8365.96,-7745.54,
31680,277.407,-8322.44,-7744.66,
31690,304.64,-8377.96,-7743.46,
31700,303.453,-8376.39,-7744.37,
31710,289.079,-8347.01,-7744.92,
31720,287.29,-8342.15,-7743.79,
31730,314.514,-8399.45,-7744.38,
31740,293.022,-8354.39,-7744.09,
31750,286.569,-8340.52,-7743.66,
31760,250.624,-8261.99,-7739.99,
31770,264.163,-8285.31,-7735.12,
31780,288.845,-8333.85,-7732.25,
31790,314.426,-8387.64,-7732.76,
31800,303.724,-8366.36,-7733.76,
31810,281.217,-8318.53,-7732.82,
31820,293.398,-8343.07,-7731.98,
31830,273.709,-8300.4,-7730.32,
31840,301.617,-8357.2,-7728.99,
31850,324.007,-8405.43,-7730.59,
31860,310.522,-8380.06,-7733.31,
31870,277.932,-8312.61,-7733.73,
31880,275.977,-8307.02,-7732.22,
31890,289.293,-8333.11,-7730.58,
31900,294.863,-8343.61,-7729.48,
31910,274.905,-8299.93,-7727.36,
31920,296.115,-8342.3,-7725.55,
31930,307.958,-8367.35,-7725.94,
31940,300.666,-8353.2,-7726.98,
31950,307.333,-8367.1,-7726.99,
31960,321.93,-8400.38,-7729.86,
31970,273.582,-8300.33,-7730.52,
31980,284.444,-8320.64,-7728.2,
31990,286.683,-8323.47,-7726.37,
